Date,Open,High,Low,Close,Adj Close,Volume,Day
2022-02-25,22.290001,22.919001,22.129999,22.83,22.234867,1211600,740
2022-02-28,22.41,22.93,22.299999,22.65,22.059563,1195700,741
2022-03-01,22.700001,22.719999,20.76,21.040001,20.491531,2061900,742
2022-03-02,21.16,21.889999,20.799999,21.620001,21.056412,2057200,743
2022-03-03,21.65,21.75,20.877001,21,20.452574,1082000,744
2022-03-04,20.639999,20.77,19.355,19.629999,19.118286,2941200,745
2022-03-07,19.530001,19.59,17.726999,17.98,17.511299,3849800,746
2022-03-08,17.959999,18.530001,17.34,18.049999,17.579473,2911600,747
2022-03-09,18.77,19.190001,18.74,18.860001,18.368361,2587200,748
2022-03-10,18.42,18.9,18.280001,18.43,17.94957,1206300,749
2022-03-11,18.719999,18.84,18.209999,18.219999,17.745041,974800,750
2022-03-14,18.41,18.950001,18.135,18.219999,17.745041,1908600,751
2022-03-15,18.200001,18.99,18.17,18.6,18.115137,1612600,752
2022-03-16,18.98,20.17,18.98,20.08,19.556557,1906700,753
2022-03-17,19.9,20.59,19.809999,20.49,19.955868,1636900,754
2022-03-18,20.43,21.190001,20.34,21.190001,20.637621,2132600,755
2022-03-21,21.25,21.41,20.299999,20.5,19.965611,1696500,756
2022-03-22,20.84,21.09,20.549999,20.76,20.21883,1134900,757
2022-03-23,20.530001,20.65,19.99,20.129999,19.605251,1357300,758
2022-03-24,20.27,20.57,20.200001,20.299999,19.770821,1028300,759
2022-03-25,20.41,20.610001,20.02,20.219999,19.692905,937200,760
2022-03-28,20.110001,20.32,19.9,20.26,19.731863,935700,761
2022-03-29,20.75,21.42,20.681,21.35,20.793451,1405500,762
2022-03-30,21.27,21.337999,20.5,20.59,20.053263,1321100,763
2022-03-31,20.35,20.48,19.67,19.76,19.244898,1999600,764
2022-04-01,19.950001,20.16,19.622,19.83,19.313074,1388000,765
2022-04-04,19.84,20.49,19.76,20.370001,19.838999,1822100,766
2022-04-05,20.030001,20.5,19.6,19.709999,19.196199,2292700,767
2022-04-06,19.24,19.610001,18.530001,19.41,18.904022,5293500,768
2022-04-07,19.4,19.77,18.049999,19.27,18.767672,5501500,769
2022-04-08,19.16,19.370001,18.610001,18.790001,18.300184,2151100,770
2022-04-11,18.73,19.33,18.49,18.860001,18.368361,2517400,771
2022-04-12,19,19.290001,18.73,18.75,18.261229,1272400,772
2022-04-13,18.75,19.26,18.75,19.07,18.572886,1598400,773
2022-04-14,19.16,19.389999,18.860001,19.129999,18.631319,1791600,774
2022-04-18,19.07,19.290001,18.73,18.799999,18.309923,1518300,775
2022-04-19,18.85,19.889999,18.85,19.66,19.147505,2062900,776
2022-04-20,19.9,20.040001,19.450001,19.84,19.322813,1668000,777
2022-04-21,20.219999,20.43,19.575001,19.780001,19.264376,1413300,778
2022-04-22,19.540001,19.6,19.01,19.09,18.592361,1331300,779
2022-04-25,18.83,19.25,18.65,19.24,18.738451,1329900,780
2022-04-26,19.01,19.15,18.42,18.59,18.105398,2081900,781
2022-04-27,18.389999,18.790001,18.129999,18.190001,17.715826,1749500,782
2022-04-28,18.49,19.045,18.120001,18.85,18.35862,1532800,783
2022-04-29,18.690001,18.940001,18.055,18.110001,17.637911,1624800,784
2022-05-02,18.219999,18.85,18.139999,18.75,18.261229,1534600,785
2022-05-03,18.65,18.9,18.4,18.6,18.115137,1397400,786
2022-05-04,18.780001,19,18.159,18.98,18.485228,2230600,787
2022-05-05,18.68,18.940001,18.040001,18.25,17.868402,2242500,788
2022-05-06,18.01,18.110001,17.429001,17.799999,17.427813,1750500,789
2022-05-09,17.5,17.91,17.219999,17.25,16.889313,1378700,790
2022-05-10,17.559999,17.700001,16.66,17.09,16.732658,1586400,791
2022-05-11,17.280001,17.33,16.469999,16.51,16.164785,1276700,792
2022-05-12,16.379999,17.26,16.34,17.049999,16.693493,1567100,793
2022-05-13,17.219999,17.620001,17.200001,17.41,17.045969,1521000,794
2022-05-16,17.48,17.67,17.1,17.540001,17.17325,968500,795
2022-05-17,17.93,18.309999,17.559999,17.610001,17.241787,1549200,796
2022-05-18,16.969999,17.02,16.415001,16.780001,16.42914,2322700,797
2022-05-19,16.690001,16.799999,16.17,16.389999,16.047297,1658300,798
2022-05-20,16.59,16.629999,15.76,16.26,15.920013,1442500,799
2022-05-23,16.309999,16.58,15.99,16.52,16.174576,1189400,800
2022-05-24,16.190001,16.469999,15.84,16.379999,16.037502,1615700,801
2022-05-25,16.26,17.360001,16.26,17.190001,16.830566,3167600,802
2022-05-26,17.530001,18.139999,17.530001,17.879999,17.506138,2339800,803
2022-05-27,18.129999,18.469999,17.959999,18.440001,18.054432,1888600,804
2022-05-31,18.32,18.440001,17.965,18.16,17.780285,1538800,805
2022-06-01,18.360001,18.98,17.879999,18.370001,17.985895,2499100,806
2022-06-02,18.6,19.385,18.57,19.09,18.69084,2209900,807
2022-06-03,18.83,19.07,18.59,19.02,18.622303,1180700,808
2022-06-06,19.18,19.25,18.91,19.17,18.769169,1037500,809
2022-06-07,18.719999,19.25,18.66,19.18,18.778957,956900,810
2022-06-08,18.92,19.35,18.790001,19.08,18.681049,1277700,811
2022-06-09,18.9,18.99,18.530001,18.66,18.269831,1149100,812
2022-06-10,18.25,18.51,17.91,18,17.623631,2535300,813
2022-06-13,17.459999,17.76,16.709999,17.110001,16.752241,2858400,814
2022-06-14,17.209999,17.469,17.01,17.32,16.957848,1463500,815
2022-06-15,17.610001,17.74,17.16,17.24,16.879522,1269300,816
2022-06-16,16.809999,16.92,15.87,16.16,15.822104,1575100,817
2022-06-17,16.09,16.690001,16.040001,16.549999,16.203949,1313200,818
2022-06-21,17,17.24,16.697001,16.82,16.468304,1031700,819
2022-06-22,16.540001,16.870001,16.52,16.59,16.243113,923000,820
2022-06-23,16.610001,16.9,16.440001,16.74,16.389978,931100,821
2022-06-24,16.9,17.403999,16.9,17.309999,16.948059,1117900,822
2022-06-27,17.41,17.59,17.02,17.030001,16.673914,1182800,823
2022-06-28,17.190001,17.74,16.75,16.799999,16.448721,1541100,824
2022-06-29,16.790001,16.83,16.34,16.629999,16.282276,1672600,825
2022-06-30,16.530001,16.65,16.209999,16.32,15.978757,1217000,826
2022-07-01,16.24,16.545,15.87,16.01,15.675241,1603800,827
2022-07-05,15.75,16.26,15.65,16.25,15.910222,2054600,828
2022-07-06,16.280001,16.4,15.615,15.8,15.469632,2246600,829
2022-07-07,15.86,16.43,15.85,16.41,16.066875,6500200,830
2022-07-08,17.299999,17.5,16.280001,16.58,16.233322,12607100,831
2022-07-11,16.450001,17.08,16.33,16.889999,16.53684,4426900,832
2022-07-12,16.799999,17.129999,16.719999,16.85,16.497679,2447000,833
2022-07-13,16.700001,17.01,16.51,16.84,16.487885,2595700,834
2022-07-14,16.639999,17.09,16.534,17.059999,16.703285,2470600,835
2022-07-15,17.200001,17.485001,16.93,17.43,17.06555,2121300,836
2022-07-18,17.530001,18.08,17.389999,17.75,17.378857,2065900,837
2022-07-19,18,18.495001,18,18.290001,17.907568,1974100,838
2022-07-20,18.370001,19,18.349001,18.91,18.514603,2145900,839
2022-07-21,18.68,19.219999,18.469999,19.200001,18.79854,1660900,840
2022-07-22,19.379999,19.450001,19.143999,19.4,18.994356,1500000,841
2022-07-25,19.49,19.49,18.98,19.1,18.700632,1620800,842
2022-07-26,18.49,18.5,17.57,17.73,17.359276,2769400,843
2022-07-27,17.870001,18.33,17.65,18.26,17.878195,1666200,844
2022-07-28,18.26,18.74,18.24,18.700001,18.308994,975700,845
2022-07-29,18.73,18.940001,18.52,18.92,18.644033,1211800,846
2022-08-01,18.85,19.219999,18.599001,19.120001,18.84112,858200,847
2022-08-02,19.09,19.09,18.77,18.85,18.575056,1303100,848
2022-08-03,19.059999,19.450001,18.959999,19.379999,19.097326,1557200,849
2022-08-04,19.139999,19.440001,19.110001,19.360001,19.077618,1453600,850
2022-08-05,19.030001,19.309999,19.014999,19.08,18.801702,1576000,851
2022-08-08,19.200001,19.73,19.200001,19.459999,19.176157,1079100,852
2022-08-09,19.379999,19.42,18.268999,18.4,18.131618,1871100,853
2022-08-10,18.84,19.48,18.799999,19.280001,18.998785,1713500,854
2022-08-11,19.5,19.73,19.290001,19.52,19.235283,1315100,855
2022-08-12,19.58,19.66,19.280001,19.530001,19.245138,860900,856
2022-08-15,19.42,19.67,19.219999,19.530001,19.245138,1339500,857
2022-08-16,19.58,20.49,19.58,20.23,19.934927,1862200,858
2022-08-17,19.959999,20.02,19.355,19.51,19.22543,1633300,859
2022-08-18,19.27,19.59,19.045,19.27,18.98893,1707900,860
2022-08-19,19.139999,19.25,18.799999,19.02,18.742577,1034300,861
2022-08-22,18.629999,18.799999,18.280001,18.4,18.131618,1510000,862
2022-08-23,18.5,18.879999,18.450001,18.49,18.220306,910500,863
2022-08-24,18.559999,18.690001,18.27,18.540001,18.269579,749700,864
2022-08-25,18.540001,19.135,18.48,18.93,18.653891,690100,865
2022-08-26,19.01,19.09,18.110001,18.120001,17.855703,953500,866
2022-08-29,17.709999,18.190001,17.57,17.709999,17.451681,1627100,867
2022-08-30,17.870001,17.98,17.41,17.459999,17.20533,1298900,868
2022-08-31,17.559999,17.66,16.719999,16.889999,16.643644,2875900,869
2022-09-01,16.82,17.264999,16.620001,17.219999,16.96883,2153700,870
2022-09-02,17.370001,17.74,17.219999,17.709999,17.451681,2249800,871
2022-09-06,17.780001,18.09,17.209999,17.309999,17.057518,1454500,872
2022-09-07,17.360001,17.76,17.360001,17.440001,17.185623,2368000,873
2022-09-08,17.18,17.190001,16.77,16.85,16.604229,2744100,874
2022-09-09,17.049999,17.709999,16.91,17.51,17.254601,2252100,875
2022-09-12,17.66,18.389999,17.66,18.35,18.08235,1898400,876
2022-09-13,17.610001,17.85,17.360001,17.370001,17.116644,1817300,877
2022-09-14,17.450001,17.495001,17.059999,17.32,17.067371,1101000,878
2022-09-15,17.200001,17.66,17.129999,17.42,17.165915,1393500,879
2022-09-16,17.209999,17.645,17.129999,17.620001,17.362997,2101600,880
2022-09-19,17.43,17.950001,17.43,17.76,17.500956,1545700,881
2022-09-20,17.440001,17.700001,16.940001,17.059999,16.811163,1983800,882
2022-09-21,17.27,17.67,17.09,17.1,16.85058,1453800,883
2022-09-22,17.17,17.200001,16.514999,16.549999,16.308603,1795300,884
2022-09-23,16.299999,16.57,16.263,16.49,16.249477,2220200,885
2022-09-26,16.42,16.844999,16.02,16.030001,15.796189,2065300,886
2022-09-27,16.16,16.349001,15.75,15.94,15.7075,2075500,887
2022-09-28,16.09,16.32,15.96,16.23,15.99327,2313400,888
2022-09-29,15.97,15.97,15.34,15.54,15.313335,3534900,889
2022-09-30,15.1,15.18,14.43,14.47,14.258943,5858300,890
2022-10-03,14.75,15.64,14.425,15.58,15.352752,4429100,891
2022-10-04,15.97,16.6,15.97,16.58,16.338165,3959100,892
2022-10-05,16.25,16.85,16.101999,16.58,16.338165,3157600,893
2022-10-06,16.440001,16.620001,15.86,15.93,15.697647,5994600,894
2022-10-07,14.84,15.143,13.67,14.07,13.864777,10277300,895
2022-10-10,14.17,14.38,13.66,14.32,14.11113,4045100,896
2022-10-11,14.18,14.76,14.005,14.44,14.22938,3316900,897
2022-10-12,14.5,14.608,14.21,14.41,14.199817,2477900,898
2022-10-13,13.86,14.91,13.57,14.48,14.268796,2668800,899
2022-10-14,14.7,14.79,14.245,14.34,14.130838,1645400,900
2022-10-17,14.67,14.8,14.53,14.59,14.377192,2079800,901
2022-10-18,14.96,15.17,14.44,14.54,14.327921,2244400,902
2022-10-19,14.31,14.45,14.08,14.22,14.012589,1851500,903
2022-10-20,14.21,14.57,13.92,14.07,13.864777,1533600,904
2022-10-21,14,14.32,13.92,14.21,14.002734,1469600,905
2022-10-24,14.25,14.35,13.96,14.29,14.081568,1907500,906
2022-10-25,14.39,15.21,14.35,15.16,14.938877,2629300,907
2022-10-26,15.03,15.655,14.86,15.12,14.899462,1624600,908
2022-10-27,15.27,15.5,15.05,15.12,14.899462,1590900,909
2022-10-28,15.12,15.31,14.81,15.21,14.988149,1856600,910
2022-10-31,15.08,15.185,14.935,14.96,14.741795,1782700,911
2022-11-01,15.28,15.48,15.03,15.18,14.958586,1827700,912
2022-11-02,15.13,15.18,14.79,14.79,14.574274,2356000,913
2022-11-03,14.54,15.34,14.47,14.87,14.772969,2077000,914
2022-11-04,15.24,15.42,14.97,15.27,15.17036,1419800,915
2022-11-07,15.44,15.44,15,15.34,15.239902,1072800,916
2022-11-08,15.46,15.48,14.61,14.86,14.763034,3314100,917
2022-11-09,14.63,14.94,14.37,14.51,14.415318,2517200,918
2022-11-10,15.15,15.495,14.94,15.44,15.33925,2728100,919
2022-11-11,15.5,16.459999,15.46,16.32,16.213507,2415400,920
2022-11-14,16.1,16.344999,15.922,15.97,15.865791,1814400,921
2022-11-15,16.32,16.77,16.280001,16.379999,16.273115,2070200,922
2022-11-16,15.95,15.95,15.21,15.69,15.587618,2359100,923
2022-11-17,15.46,15.57,15.17,15.57,15.468401,3030000,924
2022-11-18,15.95,16.01,15.665,15.75,15.647227,1388800,925
2022-11-21,15.66,15.77,15.265,15.72,15.617423,1352800,926
2022-11-22,15.94,16.200001,15.84,16.129999,16.024746,1699500,927
2022-11-23,15.98,16.15,15.8,16.08,15.975074,2388300,928
2022-11-25,16.1,16.23,16.02,16.110001,16.004879,597700,929
2022-11-28,15.88,16.23,15.88,16.07,15.965138,1727700,930
2022-11-29,16,16.309999,15.85,16.16,16.054552,2384400,931
2022-11-30,16.33,16.530001,15.83,16.530001,16.422138,1811000,932
2022-12-01,16.58,16.919001,16.440001,16.52,16.412203,1132100,933
2022-12-02,16.309999,17.059999,16.257999,17.02,16.908939,2035000,934
2022-12-05,16.809999,16.860001,16.254999,16.4,16.292986,2491600,935
2022-12-06,16.4,16.65,16.25,16.290001,16.183704,2063200,936
2022-12-07,16.200001,16.610001,16.059999,16.41,16.302919,1478500,937
2022-12-08,16.440001,16.915001,16.440001,16.83,16.720179,1669100,938
2022-12-09,16.700001,16.799999,16.379999,16.389999,16.283051,1293100,939
2022-12-12,16.139999,17,16.120001,16.99,16.879135,2218000,940
2022-12-13,17.469999,17.639999,16.540001,16.82,16.710245,2621200,941
2022-12-14,16.92,16.950001,16.459999,16.77,16.660572,1512600,942
2022-12-15,16.41,16.549999,16,16.02,15.915465,2163800,943
2022-12-16,15.8,16.049999,15.73,15.88,15.776379,2098100,944
2022-12-19,15.75,15.83,15.53,15.76,15.657162,1181500,945
2022-12-20,15.68,15.8,15.35,15.45,15.349184,1651900,946
2022-12-21,15.94,16.120001,15.32,15.32,15.220033,1653500,947
2022-12-22,15,15.48,14.89,15.43,15.329315,1669600,948
2022-12-23,15.43,15.48,15.21,15.48,15.378988,928100,949
2022-12-27,15.5,15.59,15.34,15.47,15.369054,627700,950
2022-12-28,15.49,15.62,15.145,15.37,15.269707,1546800,951
2022-12-29,15.43,15.69,15.43,15.63,15.52801,1175300,952
2022-12-30,15.43,15.625,15.3,15.52,15.418728,907600,953
2023-01-03,15.77,15.78,15.37,15.56,15.458467,1328900,954
2023-01-04,15.78,16.485001,15.62,16.469999,16.362528,2128100,955
2023-01-05,16.24,16.59,16.049999,16.309999,16.203571,1367600,956
2023-01-06,16.4,16.629999,16.315001,16.52,16.412203,1244000,957
2023-01-09,16.52,16.875,16.295,16.84,16.730114,1420900,958
2023-01-10,16.83,17.110001,16.540001,17.1,16.988419,1110600,959
2023-01-11,16.5,16.830999,16.26,16.799999,16.690374,2692000,960
2023-01-12,16.9,16.9,16.575001,16.65,16.541353,1427900,961
2023-01-13,16.469999,16.690001,16.23,16.540001,16.432074,1744500,962
2023-01-17,16.5,16.5,16.1,16.280001,16.173769,2178800,963
2023-01-18,15.9,16.370001,15.85,16.219999,16.114159,2466800,964
2023-01-19,16.18,16.209999,15.79,15.92,15.816117,1736000,965
2023-01-20,16.110001,16.514999,15.9,16.35,16.243313,2824400,966
2023-01-23,16.18,17.040001,16.120001,16.82,16.710245,3034600,967
2023-01-24,17,17,16.610001,16.719999,16.610897,2529500,968
2023-01-25,16.549999,16.76,16.139999,16.5,16.392332,4106400,969
2023-01-26,17.790001,17.85,16.83,17.73,17.614305,5656700,970
2023-01-27,17.719999,18.135,17.57,17.790001,17.673916,3406700,971
2023-01-30,17.59,18.094999,17.563,17.780001,17.66398,2287800,972
2023-01-31,17.9,18.469999,17.9,18.4,18.279934,2571200,973
2023-02-01,18.450001,18.959999,18.285,18.879999,18.756802,2613000,974
2023-02-02,18.889999,19.290001,18.885,19.129999,19.005171,2271700,975
2023-02-03,18.790001,19.355,18.639999,19.049999,18.925694,1941400,976
2023-02-06,18.77,18.959999,18.215,18.389999,18.27,2740300,977
2023-02-07,18.219999,18.42,17.969999,18.27,18.27,1409600,978
2023-02-08,17.91,18.075001,17.48,17.65,17.65,2537500,979
2023-02-09,17.85,18.33,17.799999,17.959999,17.959999,1906700,980
